ID,Stem_ID,Morph_ID,Index,Gloss_ID
wejtetoj-go-down-circ-nmlz-1,wejtetoj-go-down-circ-nmlz,tojnmlz,1,"circ,nmlz"
senkatoj-finish-circ-nmlz-0,senkatoj-finish-circ-nmlz,dt2,0,detrz
senkatoj-finish-circ-nmlz-2,senkatoj-finish-circ-nmlz,tojnmlz,2,"circ,nmlz"
nemepeti-leave-plur-0,nemepeti-leave-plur,neme-leave,0,leave
nemepeti-leave-plur-1,nemepeti-leave-plur,plur1,1,plur
yujwapeti-burn-plur-0,yujwapeti-burn-plur,yujwa-burn,0,burn
yujwapeti-burn-plur-1,yujwapeti-burn-plur,plur1,1,plur
keyatapej-grow-plur-0,keyatapej-grow-plur,keya-think,0,think
keyatapej-grow-plur-1,keyatapej-grow-plur,tavbz,1,"vbz,intr"
keyatapej-grow-plur-2,keyatapej-grow-plur,plur2,2,plur
papapijke-father-dim-0,papapijke-father-dim,papa-father,0,father
papapijke-father-dim-1,papapijke-father-dim,pijkedim,1,dim
yawankatoj-kill-circ-nmlz-0,yawankatoj-kill-circ-nmlz,yawanka-kill,0,kill
yawankatoj-kill-circ-nmlz-1,yawankatoj-kill-circ-nmlz,tojnmlz,1,"circ,nmlz"
poyeno-above-nmlz-0,poyeno-above-nmlz,poye-above,0,above
poyeno-above-nmlz-1,poyeno-above-nmlz,nonmlz,1,nmlz
yenepepej-send-away-plur-0,yenepepej-send-away-plur,yenepe-send-away,0,send-away
yenepepej-send-away-plur-1,yenepepej-send-away-plur,plur2,1,plur
yawankapej-kill-plur-0,yawankapej-kill-plur,yawanka-kill,0,kill
yawankapej-kill-plur-1,yawankapej-kill-plur,plur2,1,plur
yaketepej-cut-plur-0,yaketepej-cut-plur,yakete-cut,0,cut
yaketepej-cut-plur-1,yaketepej-cut-plur,plur2,1,plur
yemepo-eat-fruits-eggs-soup-des-0,yemepo-eat-fruits-eggs-soup-des,yeme-eat-fruits-eggs-soup,0,eat-fruits-eggs-soup
yemepo-eat-fruits-eggs-soup-des-1,yemepo-eat-fruits-eggs-soup-des,podes,1,des
pitipej-paint-plur-0,pitipej-paint-plur,piti-paint,0,paint
pitipej-paint-plur-1,pitipej-paint-plur,plur2,1,plur
wetopo-kill-circ-nmlz-0,wetopo-kill-circ-nmlz,we-kill,0,kill
wetopo-kill-circ-nmlz-1,wetopo-kill-circ-nmlz,toponmlz,1,"circ,nmlz"
tapiremi-red-nmlz-0,tapiremi-red-nmlz,tapi-redness,0,redness
tapiremi-red-nmlz-1,tapiremi-red-nmlz,readvz,1,advz
tapiremi-red-nmlz-2,tapiremi-red-nmlz,minmlz,2,nmlz
waraijtoke-husband-prop-0,waraijtoke-husband-prop,waraijto-husband,0,husband
waraijtoke-husband-prop-1,waraijtoke-husband-prop,keprop,1,prop
patakapeti-take-out-plur-1,patakapeti-take-out-plur,kavbz,1,"vbz,tr"
patakapeti-take-out-plur-2,patakapeti-take-out-plur,plur1,2,plur
semapo-die-des-0,semapo-die-des,sema-die,0,die
semapo-die-des-1,semapo-die-des,podes,1,des
poreke-leg-prop-0,poreke-leg-prop,pore-leg,0,leg
poreke-leg-prop-1,poreke-leg-prop,keprop,1,prop
mukuke-child-prop-0,mukuke-child-prop,muku-child,0,child
mukuke-child-prop-1,mukuke-child-prop,keprop,1,prop
karasakem-white-nmlz-0,karasakem-white-nmlz,karasake-white,0,white
karasakem-white-nmlz-1,karasakem-white-nmlz,mnmlz,1,nmlz
yenepo-eat-meat-des-0,yenepo-eat-meat-des,yene-eat-meat,0,eat-meat
yenepo-eat-meat-des-1,yenepo-eat-meat-des,podes,1,des
weretapej-arrive-plur-0,weretapej-arrive-plur,wereta-arrive,0,arrive
weretapej-arrive-plur-1,weretapej-arrive-plur,plur2,1,plur
atike-plot-of-cultivated-land-prop-0,atike-plot-of-cultivated-land-prop,ati-plot-of-cultivated-land,0,plot-of-cultivated-land
atike-plot-of-cultivated-land-prop-1,atike-plot-of-cultivated-land-prop,keprop,1,prop
ejpenakapeti-return-plur-0,ejpenakapeti-return-plur,dt1,0,detrz
ejpenakapeti-return-plur-1,ejpenakapeti-return-plur,penaka-return,1,return
ejpenakapeti-return-plur-2,ejpenakapeti-return-plur,plur1,2,plur
kamwiyajkapo-change-des-0,kamwiyajkapo-change-des,kamwiyajka-change,0,change
kamwiyajkapo-change-des-1,kamwiyajkapo-change-des,podes,1,des
yenekapo-take-away-des-0,yenekapo-take-away-des,yeneka-take-away,0,take-away
yenekapo-take-away-des-1,yenekapo-take-away-des,podes,1,des
yanepijke-mother-dim-0,yanepijke-mother-dim,yane-mother,0,mother
yanepijke-mother-dim-1,yanepijke-mother-dim,pijkedim,1,dim
tupo-give-des-0,tupo-give-des,tu-give,0,give
tupo-give-des-1,tupo-give-des,podes,1,des
teijpono-far-nmlz-1-0,teijpono-far-nmlz-1,teijpo-far,0,far
teijpono-far-nmlz-1-1,teijpono-far-nmlz-1,nonmlz,1,nmlz
tojpapej-hit-plur-0,tojpapej-hit-plur,tojpa-hit,0,hit
tojpapej-hit-plur-1,tojpapej-hit-plur,plur2,1,plur
pojteni-want-agtnmlz-0,pojteni-want-agtnmlz,pojte-want,0,want
pojteni-want-agtnmlz-1,pojteni-want-agtnmlz,ninmlz,1,agtnmlz
warotapo-work-des-0,warotapo-work-des,warota-work,0,work
warotapo-work-des-1,warotapo-work-des,podes,1,des
yawankani-kill-agtnmlz-0,yawankani-kill-agtnmlz,yawanka-kill,0,kill
yawankani-kill-agtnmlz-1,yawankani-kill-agtnmlz,ninmlz,1,agtnmlz
wejkatopo-fall-circ-nmlz-0,wejkatopo-fall-circ-nmlz,wejka-fall,0,fall
wejkatopo-fall-circ-nmlz-1,wejkatopo-fall-circ-nmlz,toponmlz,1,"circ,nmlz"
ipej-put-plur-0,ipej-put-plur,i-put,0,put
ipej-put-plur-1,ipej-put-plur,plur2,1,plur
itapej-hear-plur-0,itapej-hear-plur,ita-hear,0,hear
itapej-hear-plur-1,itapej-hear-plur,plur2,1,plur
yarepej-bring-plur-0,yarepej-bring-plur,yare-bring,0,bring
yarepej-bring-plur-1,yarepej-bring-plur,plur2,1,plur
tetopo-go-circ-nmlz-0,tetopo-go-circ-nmlz,te-go,0,go
tetopo-go-circ-nmlz-1,tetopo-go-circ-nmlz,toponmlz,1,"circ,nmlz"
kaimotatopo-hunt-circ-nmlz-0,kaimotatopo-hunt-circ-nmlz,kaimo-game,0,game
kaimotatopo-hunt-circ-nmlz-1,kaimotatopo-hunt-circ-nmlz,tavbz,1,"vbz,intr"
kaimotatopo-hunt-circ-nmlz-2,kaimotatopo-hunt-circ-nmlz,toponmlz,2,"circ,nmlz"
itani-hear-agtnmlz-0,itani-hear-agtnmlz,ita-hear,0,hear
itani-hear-agtnmlz-1,itani-hear-agtnmlz,ninmlz,1,agtnmlz
yojmatopo-mix-circ-nmlz-0,yojmatopo-mix-circ-nmlz,yojma-mix,0,mix
yojmatopo-mix-circ-nmlz-1,yojmatopo-mix-circ-nmlz,toponmlz,1,"circ,nmlz"
kerepijke-old-dim-0,kerepijke-old-dim,kere-old,0,old
kerepijke-old-dim-1,kerepijke-old-dim,pijkedim,1,dim
yateno-loc-nmlz-0,yateno-loc-nmlz,yate-loc,0,loc
yateno-loc-nmlz-1,yateno-loc-nmlz,nonmlz,1,nmlz
yemetopo-eat-fruits-eggs-soup-circ-nmlz-0,yemetopo-eat-fruits-eggs-soup-circ-nmlz,yeme-eat-fruits-eggs-soup,0,eat-fruits-eggs-soup
yemetopo-eat-fruits-eggs-soup-circ-nmlz-1,yemetopo-eat-fruits-eggs-soup-circ-nmlz,toponmlz,1,"circ,nmlz"
yempekapo-offend-des-0,yempekapo-offend-des,yempeka-offend,0,offend
yempekapo-offend-des-1,yempekapo-offend-des,podes,1,des
wintikapej-disappear-plur-0,wintikapej-disappear-plur,wintika-disappear,0,disappear
wintikapej-disappear-plur-1,wintikapej-disappear-plur,plur2,1,plur
waimupo-speak-des-0,waimupo-speak-des,waimu-speak,0,speak
waimupo-speak-des-1,waimupo-speak-des,podes,1,des
